        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
 6.5577e-01 -1.4524e-01  1.6631e+00  3.6954e-01 -6.9472e-01  1.4779e+00  1.6275e+00  1.3992e+00  9.4143e-02 -2.1718e-01 -3.3909e-01 -4.0352e-01 -2.6777e-01 -9.4146e-01  7.6009e-01  8.7086e-01  1.4564e+00  2.4391e-01 -6.4695e-01 -2.0905e-02 -8.6920e-01  2.5643e-01 -1.4445e-01 -4.2012e-01  1.0166e+00  3.8111e-01 -5.9585e-01 -8.9864e-01 -8.6513e-01 -6.2449e-01 -5.6939e-01 -3.9516e-01  3.5447e-01  1.4014e+00  3.4435e-01 -1.7714e+00 -1.2612e+00 -1.2858e+00 -1.2376e+00 -3.1574e-01  1.1098e+00 -7.8101e-03  4.2946e-01  2.2328e+00  1.7914e+00  3.3630e-02 -1.0855e+00 -1.1567e+00 -8.8441e-01 -7.2874e-01 -1.1324e-01  1.5859e-01  1.6906e-01  1.2312e+00  2.5799e-01 -2.9002e-01 -1.1121e-01  2.3325e-01  8.1128e-01  3.5674e-01  6.7761e-01  4.4545e-01  1.1697e+00  1.0603e+00 -2.2826e-01 -4.3335e-01  4.9280e-01  2.9994e-01 -3.6977e-01 -7.3579e-01 -7.3150e-01  3.3432e-01  5.4634e-01 -3.9737e-01 -3.7513e-01 -7.8006e-01 -4.5052e-01  9.8370e-01  5.1742e-01  8.0560e-01  1.5803e+00  4.9233e-01 -4.3163e-01 -6.2332e-01 -5.3820e-01 -7.3911e-01 -2.1782e-01  1.0322e+00  1.4541e+00  7.9352e-01  5.0961e-01  3.5024e-01 -8.2521e-01 -8.5990e-01 -3.5368e-01 -5.0628e-01 -4.2162e-01 -9.0327e-02  1.9759e-01 -6.4861e-01 -1.3159e+00 -1.3138e+00 -1.2912e+00 -1.4376e+00 -9.6844e-01 -7.2929e-02  6.2821e-01 -6.8251e-01 -1.4251e+00 -1.3954e+00 -9.9675e-01 -9.1336e-01 -4.2681e-01  1.8497e-01  9.0106e-01  1.0604e+00  2.1715e+00 -9.6301e-01 -1.6690e-01 -3.1106e-01 -3.4359e-01  1.8768e-01 -3.3347e-01  9.5151e-02 -3.1725e-01  2.8692e-01  7.9948e-01  1.4944e+00 -3.2921e-01 -7.3138e-01  6.0000e+01 
 7.3293e-01 -1.4609e-01  1.6424e+00  3.2626e-01 -6.8009e-01  1.4864e+00  1.5999e+00  1.2947e+00  1.3668e-01 -1.8560e-01 -3.5985e-01 -4.2790e-01 -2.1300e-01 -5.8553e-01  3.9215e-01  5.6483e-01  1.4098e+00  2.3278e-01 -5.7440e-01 -3.9120e-02 -8.9347e-01  2.7938e-01 -3.9026e-02  8.0463e-02  8.5107e-01  4.7076e-01 -6.1834e-01 -8.8101e-01 -7.9931e-01 -6.0565e-01 -5.4763e-01 -2.6420e-01  5.9557e-01  1.0292e+00  3.0462e-01 -1.8842e+00 -1.3181e+00 -1.3127e+00 -1.2340e+00 -2.7774e-01  1.1068e+00  3.9920e-02  4.0150e-01  2.2449e+00  1.7870e+00 -8.3143e-02 -1.1947e+00 -1.2139e+00 -8.7114e-01 -7.3414e-01 -1.4639e-01  1.8616e-01  1.6186e-01  1.2823e+00  3.1000e-01 -2.7360e-01 -7.2074e-02  2.6310e-01  8.4810e-01  4.0477e-01  7.6398e-01  4.6767e-01  1.2135e+00  1.1085e+00 -2.6329e-01 -4.4848e-01  3.7790e-01  2.4603e-01 -3.9013e-01 -6.6959e-01 -5.8143e-01  2.6377e-01  5.6217e-01 -4.2330e-01 -3.9745e-01 -7.5991e-01 -3.8557e-01  9.9378e-01  8.6871e-02  5.9990e-01  1.6769e+00  5.2937e-01 -3.9302e-01 -6.6876e-01 -5.0373e-01 -4.1927e-01 -2.3141e-02  1.0213e+00  1.3923e+00  3.8304e-01  8.7842e-02  3.6620e-01 -8.0564e-01 -8.3991e-01 -3.3843e-01 -4.8691e-01 -3.6470e-01  1.9955e-01  1.5207e-01 -7.6994e-01 -1.3738e+00 -1.2997e+00 -1.2614e+00 -1.3672e+00 -9.1061e-01 -1.7181e-02  6.5407e-01 -7.9291e-01 -1.5041e+00 -1.4487e+00 -1.0130e+00 -8.9413e-01 -3.8979e-01  2.1620e-01  8.4866e-01  1.0958e+00  2.1889e+00 -9.6043e-01 -1.6002e-01 -2.9673e-01 -3.2330e-01  2.2507e-01 -3.0394e-01  1.2794e-01 -2.9703e-01  3.6310e-01  8.1301e-01  1.5306e+00 -1.8956e-01 -9.3281e-01  6.0000e+01 
 7.6333e-01 -1.4601e-01  1.6378e+00  3.0813e-01 -6.3102e-01  1.4989e+00  1.5375e+00  1.1588e+00  1.7353e-01 -1.7977e-01 -3.7812e-01 -4.5134e-01 -1.7656e-01 -1.8576e-01 -7.0780e-02  3.5647e-01  1.3842e+00  2.0096e-01 -5.4386e-01 -1.0970e-01 -9.4981e-01  2.6583e-01  2.4675e-02  3.7577e-01  7.2327e-01  5.4164e-01 -6.4482e-01 -8.7887e-01 -7.4688e-01 -6.2737e-01 -5.6082e-01 -1.8155e-01  7.7939e-01  5.7030e-01  2.5731e-01 -1.9551e+00 -1.3642e+00 -1.3403e+00 -1.2377e+00 -2.6310e-01  1.0757e+00  6.4939e-02  3.4033e-01  2.2666e+00  1.8128e+00 -1.8669e-01 -1.2726e+00 -1.2569e+00 -8.4353e-01 -7.1557e-01 -1.7162e-01  2.2031e-01  1.3617e-01  1.3143e+00  3.5733e-01 -2.4584e-01 -3.0173e-02  3.0670e-01  9.1970e-01  4.3431e-01  8.4775e-01  5.4286e-01  1.2625e+00  1.2111e+00 -2.7729e-01 -4.5721e-01  2.8288e-01  2.2454e-01 -4.0539e-01 -5.8975e-01 -4.6022e-01  2.3417e-01  5.7497e-01 -4.3946e-01 -4.1147e-01 -7.0090e-01 -2.8288e-01  1.0028e+00 -1.6593e-01  4.5651e-01  1.7328e+00  5.3846e-01 -3.7398e-01 -7.0603e-01 -4.8137e-01 -1.2151e-01  1.9246e-01  1.0242e+00  1.3079e+00  1.3032e-01 -1.5382e-01  3.6612e-01 -8.0738e-01 -8.3737e-01 -3.6251e-01 -5.0136e-01 -3.3894e-01  4.1020e-01 -5.1723e-03 -8.6518e-01 -1.4107e+00 -1.2975e+00 -1.2414e+00 -1.3091e+00 -8.7557e-01  1.3777e-02  6.3744e-01 -8.7354e-01 -1.5533e+00 -1.4694e+00 -1.0186e+00 -8.5634e-01 -3.6387e-01  2.2385e-01  7.9048e-01  1.1659e+00  2.1858e+00 -9.3313e-01 -1.4369e-01 -2.6410e-01 -2.9873e-01  2.7089e-01 -2.6354e-01  1.7657e-01 -2.6608e-01  4.7188e-01  8.8100e-01  1.5626e+00 -1.6646e+00 -2.3215e-01  6.0000e+01 
 7.0791e-01 -1.7096e-01  1.6558e+00  2.8854e-01 -5.4720e-01  1.5304e+00  1.4255e+00  9.9342e-01  1.9589e-01 -2.0409e-01 -3.9065e-01 -4.5515e-01 -1.3364e-01  2.3134e-01 -4.7846e-01  2.1078e-01  1.3827e+00  1.3131e-01 -5.4846e-01 -2.0584e-01 -1.0280e+00  2.3982e-01  7.0464e-02  5.7129e-01  6.1938e-01  5.7206e-01 -6.7285e-01 -8.8683e-01 -7.0882e-01 -6.8949e-01 -5.9775e-01 -1.4146e-01  8.8687e-01  9.9037e-02  2.0448e-01 -1.9855e+00 -1.3840e+00 -1.3590e+00 -1.2457e+00 -2.6625e-01  1.0309e+00  6.6663e-02  2.4844e-01  2.3006e+00  1.8347e+00 -2.6009e-01 -1.3195e+00 -1.2687e+00 -8.0797e-01 -6.7139e-01 -1.7854e-01  2.5225e-01  9.2823e-02  1.3153e+00  3.7941e-01 -2.1741e-01  8.9538e-03  3.4721e-01  9.9798e-01  4.3733e-01  9.0256e-01  6.3778e-01  1.2896e+00  1.3147e+00 -2.9014e-01 -4.6134e-01  1.8549e-01  2.2019e-01 -4.0573e-01 -4.8754e-01 -3.0882e-01  2.2028e-01  5.8847e-01 -4.3660e-01 -4.1101e-01 -5.9912e-01 -1.3214e-01  1.0230e+00 -3.2993e-01  3.8113e-01  1.7281e+00  5.1991e-01 -3.7804e-01 -7.2045e-01 -4.5358e-01  1.8080e-01  4.2102e-01  1.0489e+00  1.1803e+00  3.2084e-02 -3.0430e-01  3.2159e-01 -8.1688e-01 -8.4358e-01 -4.1889e-01 -5.3947e-01 -3.2373e-01  5.5777e-01 -1.8864e-01 -9.3481e-01 -1.4155e+00 -1.2962e+00 -1.2226e+00 -1.2604e+00 -8.5925e-01  2.5871e-02  5.8054e-01 -9.2167e-01 -1.5713e+00 -1.4550e+00 -1.0076e+00 -7.9825e-01 -3.4861e-01  2.0479e-01  7.3909e-01  1.2493e+00  2.1426e+00 -8.8525e-01 -1.1437e-01 -2.1585e-01 -2.7543e-01  3.0882e-01 -2.1947e-01  2.3280e-01 -2.2189e-01  5.8810e-01  9.7180e-01  1.5699e+00 -8.8211e-01 -1.8257e+00  6.0000e+01 
 6.1445e-01 -1.9101e-01  1.7054e+00  3.0692e-01 -4.6533e-01  1.5544e+00  1.3158e+00  8.6251e-01  2.2462e-01 -2.4939e-01 -3.9510e-01 -4.5211e-01 -1.2203e-01  5.1254e-01 -8.0910e-01  2.1196e-01  1.3913e+00  6.2275e-02 -5.9038e-01 -3.1866e-01 -1.1315e+00  1.8156e-01  5.5942e-02  5.1424e-01  5.7083e-01  5.6376e-01 -7.0243e-01 -9.0552e-01 -6.8522e-01 -7.8043e-01 -6.5279e-01 -1.6755e-01  8.8485e-01 -3.0426e-01  1.6167e-01 -1.9732e+00 -1.3749e+00 -1.3577e+00 -1.2469e+00 -2.8874e-01  9.8090e-01  5.3597e-02  1.4622e-01  2.3145e+00  1.8322e+00 -3.0101e-01 -1.3217e+00 -1.2492e+00 -7.5709e-01 -6.0199e-01 -1.5881e-01  2.8617e-01  5.6405e-02  1.2984e+00  3.7689e-01 -1.8307e-01  5.6109e-02  4.0547e-01  1.0812e+00  4.2267e-01  9.3516e-01  7.6109e-01  1.2949e+00  1.4396e+00 -2.8573e-01 -4.5511e-01  1.4605e-01  2.5871e-01 -4.0089e-01 -4.3610e-01 -2.5375e-01  2.5924e-01  6.0177e-01 -4.2262e-01 -4.0077e-01 -4.9795e-01 -1.4694e-02  1.0355e+00 -2.4921e-01  4.3559e-01  1.6736e+00  4.8836e-01 -4.0536e-01 -7.2502e-01 -4.5069e-01  3.5491e-01  5.2972e-01  1.0760e+00  1.0511e+00  1.2204e-01 -2.1212e-01  2.5673e-01 -8.3896e-01 -8.6127e-01 -4.9875e-01 -6.0691e-01 -3.4246e-01  5.7481e-01 -4.2460e-01 -9.7207e-01 -1.3884e+00 -1.2928e+00 -1.2042e+00 -1.2351e+00 -8.7191e-01  9.8262e-03  4.9131e-01 -9.3009e-01 -1.5507e+00 -1.3993e+00 -9.7806e-01 -7.2407e-01 -3.4846e-01  1.6635e-01  6.9979e-01  1.2911e+00  2.0630e+00 -8.1579e-01 -5.6439e-02 -1.4631e-01 -2.4020e-01  3.2757e-01 -1.7653e-01  3.0131e-01 -1.6159e-01  7.0694e-01  1.0819e+00  1.5724e+00 -4.1913e-01 -5.8617e-01  6.0000e+01 
 4.7036e-01 -2.2227e-01  1.7882e+00  3.1853e-01 -3.8549e-01  1.5670e+00  1.1935e+00  7.6332e-01  2.4424e-01 -3.1500e-01 -3.9367e-01 -4.2832e-01 -1.0655e-01  6.6993e-01 -9.3195e-01  2.6483e-01  1.3927e+00 -2.4990e-02 -6.5023e-01 -4.2224e-01 -1.2458e+00  1.2336e-01  2.3631e-02  3.9567e-01  5.4211e-01  5.0515e-01 -7.2619e-01 -9.2544e-01 -6.7455e-01 -8.8439e-01 -7.0287e-01 -2.2547e-01  7.9981e-01 -5.8868e-01  1.1861e-01 -1.9352e+00 -1.3307e+00 -1.3314e+00 -1.2343e+00 -3.0843e-01  9.5139e-01  3.9487e-02  4.9203e-02  2.3065e+00  1.7630e+00 -3.0932e-01 -1.2900e+00 -1.1852e+00 -6.9225e-01 -5.0781e-01 -1.0068e-01  3.2257e-01  3.6811e-02  1.2593e+00  3.4499e-01 -1.4538e-01  1.1283e-01  4.7295e-01  1.1336e+00  3.9644e-01  9.3753e-01  8.7198e-01  1.2637e+00  1.5145e+00 -2.9504e-01 -4.4255e-01  1.2383e-01  2.9943e-01 -3.9036e-01 -3.9752e-01 -1.9853e-01  2.9967e-01  6.1048e-01 -3.9824e-01 -3.8436e-01 -3.9713e-01  8.3098e-02  1.0377e+00 -1.0933e-01  5.6481e-01  1.5707e+00  4.4659e-01 -4.5804e-01 -7.1459e-01 -4.4826e-01  4.6252e-01  5.6004e-01  1.0913e+00  8.9511e-01  3.2925e-01 -6.2322e-02  1.5135e-01 -8.5858e-01 -8.8430e-01 -5.8887e-01 -6.8521e-01 -3.6961e-01  5.2220e-01 -6.0421e-01 -9.9467e-01 -1.3318e+00 -1.2784e+00 -1.1777e+00 -1.2258e+00 -8.9406e-01 -1.3127e-02  3.8523e-01 -9.1546e-01 -1.4999e+00 -1.3096e+00 -9.2659e-01 -6.3413e-01 -3.5073e-01  1.2460e-01  6.8134e-01  1.2672e+00  1.9300e+00 -7.2830e-01  3.1358e-02 -5.4868e-02 -1.8910e-01  3.1991e-01 -1.3357e-01  3.7909e-01 -7.8096e-02  8.0976e-01  1.1614e+00  1.5517e+00 -5.7449e-01 -1.6191e+00  6.0000e+01 
 3.4515e-01 -2.2742e-01  1.9027e+00  3.4961e-01 -3.3708e-01  1.5340e+00  1.1016e+00  7.4139e-01  2.6773e-01 -3.8727e-01 -3.8829e-01 -4.0368e-01 -1.2081e-01  6.1219e-01 -8.7568e-01  4.0176e-01  1.3644e+00 -9.6605e-02 -7.2085e-01 -5.1582e-01 -1.3722e+00  4.7094e-02 -5.6205e-02  1.1875e-01  5.4824e-01  4.0416e-01 -7.3810e-01 -9.4305e-01 -6.7407e-01 -9.8111e-01 -7.3995e-01 -3.1776e-01  6.3528e-01 -7.2099e-01  7.6600e-02 -1.8786e+00 -1.2590e+00 -1.2774e+00 -1.1977e+00 -3.1705e-01  9.5170e-01  3.8759e-02 -1.8818e-02  2.2565e+00  1.6234e+00 -2.9901e-01 -1.2216e+00 -1.0850e+00 -6.0421e-01 -3.9322e-01 -1.5197e-03  3.7210e-01  5.8655e-02  1.2187e+00  3.0175e-01 -9.3540e-02  1.9073e-01  5.7352e-01  1.1581e+00  3.7764e-01  9.3409e-01  9.8036e-01  1.2155e+00  1.5600e+00 -3.0468e-01 -4.2011e-01  1.5995e-01  3.5036e-01 -3.8890e-01 -4.1007e-01 -2.3126e-01  3.6027e-01  6.0991e-01 -3.7808e-01 -3.7265e-01 -3.3444e-01  9.8225e-02  1.0025e+00  1.6344e-01  7.6816e-01  1.4498e+00  4.0818e-01 -5.3314e-01 -7.1121e-01 -4.7300e-01  4.1111e-01  4.4525e-01  1.0644e+00  7.4815e-01  6.3456e-01  2.1583e-01  3.9908e-02 -8.7944e-01 -9.1695e-01 -6.7828e-01 -7.7556e-01 -4.2685e-01  3.6742e-01 -7.5519e-01 -1.0066e+00 -1.2565e+00 -1.2535e+00 -1.1442e+00 -1.2413e+00 -9.2428e-01 -4.4033e-02  2.7569e-01 -8.8766e-01 -1.4207e+00 -1.1900e+00 -8.5630e-01 -5.3516e-01 -3.5100e-01  9.8960e-02  6.8326e-01  1.1501e+00  1.7612e+00 -6.2312e-01  1.5434e-01  6.2886e-02 -1.0641e-01  2.8994e-01 -8.7635e-02  4.7292e-01  3.0408e-02  9.0443e-01  1.2058e+00  1.5323e+00 -7.2064e-01 -1.4861e+00  6.0000e+01 
 2.3690e-01 -2.2073e-01  2.0360e+00  3.5150e-01 -3.0767e-01  1.4580e+00  1.0107e+00  7.6528e-01  2.7348e-01 -4.6199e-01 -3.8274e-01 -3.7144e-01 -1.3163e-01  4.2175e-01 -5.8479e-01  4.9759e-01  1.2945e+00 -1.7640e-01 -7.7906e-01 -5.8495e-01 -1.4954e+00 -1.8378e-02 -1.3553e-01 -1.0856e-01  5.4495e-01  2.5177e-01 -7.2659e-01 -9.4636e-01 -6.7900e-01 -1.0545e+00 -7.4732e-01 -4.0058e-01  4.3810e-01 -7.0776e-01  1.4060e-02 -1.8230e+00 -1.1622e+00 -1.2003e+00 -1.1352e+00 -2.9197e-01  9.9806e-01  6.1597e-02 -5.0121e-02  2.1854e+00  1.4077e+00 -2.8230e-01 -1.1370e+00 -9.4747e-01 -4.9709e-01 -2.6377e-01  1.3857e-01  4.3644e-01  1.2230e-01  1.1775e+00  2.5476e-01 -3.0734e-02  2.8492e-01  6.9438e-01  1.1343e+00  3.7433e-01  9.2745e-01  1.0543e+00  1.1544e+00  1.5235e+00 -3.3857e-01 -3.9330e-01  1.9757e-01  3.6649e-01 -3.9463e-01 -4.0845e-01 -2.2942e-01  3.8475e-01  5.9750e-01 -3.6385e-01 -3.6942e-01 -2.9673e-01  7.2963e-02  9.2987e-01  3.3846e-01  9.4493e-01  1.3255e+00  3.7264e-01 -6.2733e-01 -7.1509e-01 -4.9996e-01  2.9929e-01  2.8780e-01  9.8525e-01  5.8098e-01  9.3811e-01  3.9399e-01 -8.7903e-02 -8.8617e-01 -9.5216e-01 -7.5468e-01 -8.5845e-01 -4.8766e-01  1.9126e-01 -7.9446e-01 -1.0276e+00 -1.1702e+00 -1.2133e+00 -1.0974e+00 -1.2679e+00 -9.3753e-01 -6.1225e-02  1.7563e-01 -8.7362e-01 -1.3282e+00 -1.0565e+00 -7.6946e-01 -4.2933e-01 -3.3326e-01  1.0697e-01  7.0795e-01  9.6383e-01  1.5607e+00 -5.0787e-01  2.9813e-01  2.0141e-01  6.3862e-03  2.4622e-01 -3.4489e-02  5.7657e-01  1.6407e-01  9.8635e-01  1.1814e+00  1.5012e+00 -4.0441e-02 -3.7309e-01  6.0000e+01 
 2.1068e-01 -1.7015e-01  2.1718e+00  3.5656e-01 -3.1253e-01  1.3233e+00  9.4866e-01  8.4831e-01  2.7232e-01 -5.2378e-01 -3.7747e-01 -3.5589e-01 -1.7747e-01  7.2205e-02 -1.7655e-01  5.8281e-01  1.1778e+00 -2.3406e-01 -8.2075e-01 -6.3984e-01 -1.6160e+00 -9.6202e-02 -2.4377e-01 -3.9982e-01  5.4622e-01  5.7560e-02 -6.8632e-01 -9.3294e-01 -6.8354e-01 -1.0918e+00 -7.2882e-01 -4.7834e-01  2.1572e-01 -5.7017e-01 -7.2137e-02 -1.7725e+00 -1.0541e+00 -1.1060e+00 -1.0446e+00 -2.3354e-01  1.0837e+00  1.1157e-01 -3.8117e-02  2.0959e+00  1.1577e+00 -2.7924e-01 -1.0415e+00 -7.9471e-01 -3.6892e-01 -1.2857e-01  3.0745e-01  5.2171e-01  2.3553e-01  1.1573e+00  2.2429e-01  4.5916e-02  3.9539e-01  8.4868e-01  1.0865e+00  3.9744e-01  9.4164e-01  1.1168e+00  1.1094e+00  1.4569e+00 -3.6895e-01 -3.5905e-01  2.6723e-01  3.6580e-01 -4.1482e-01 -4.2019e-01 -2.7508e-01  4.0120e-01  5.7502e-01 -3.6497e-01 -3.7947e-01 -3.0505e-01 -2.3825e-02  8.0523e-01  4.9207e-01  1.0789e+00  1.2316e+00  3.4947e-01 -7.3045e-01 -7.4744e-01 -5.5640e-01  6.3425e-02  5.9858e-02  8.4275e-01  4.2939e-01  1.2180e+00  5.4691e-01 -1.9108e-01 -8.8386e-01 -9.9082e-01 -8.1008e-01 -9.3617e-01 -5.7073e-01 -3.2803e-02 -7.9168e-01 -1.0557e+00 -1.0833e+00 -1.1617e+00 -1.0403e+00 -1.3074e+00 -9.3346e-01 -7.0815e-02  9.0368e-02 -8.8400e-01 -1.2277e+00 -9.1838e-01 -6.7378e-01 -3.2359e-01 -2.9561e-01  1.5877e-01  7.4946e-01  7.3240e-01  1.3678e+00 -3.8893e-01  4.5211e-01  3.5598e-01  1.5345e-01  2.0284e-01  2.5178e-02  6.8860e-01  3.1412e-01  1.0738e+00  1.1121e+00  1.4857e+00 -4.1472e-01 -8.1462e-01  6.0000e+01 
 2.4460e-01 -1.0140e-01  2.2871e+00  3.2927e-01 -3.2709e-01  1.1569e+00  8.7427e-01  9.3092e-01  2.4507e-01 -5.6944e-01 -3.7259e-01 -3.4969e-01 -2.2798e-01 -3.0493e-01  3.1881e-01  5.5636e-01  1.0256e+00 -2.9495e-01 -8.3259e-01 -6.7387e-01 -1.7181e+00 -1.6030e-01 -3.3436e-01 -5.8143e-01  5.1288e-01 -1.8362e-01 -6.1311e-01 -8.9677e-01 -6.8133e-01 -1.0900e+00 -6.8068e-01 -5.1691e-01  8.3565e-03 -3.5618e-01 -1.9938e-01 -1.7398e+00 -9.4047e-01 -1.0047e+00 -9.3214e-01 -1.3388e-01  1.2074e+00  1.8511e-01  3.2672e-03  2.0214e+00  9.0734e-01 -3.0116e-01 -9.6022e-01 -6.3799e-01 -2.3362e-01  4.4049e-03  4.9181e-01  6.2123e-01  3.7910e-01  1.1553e+00  2.0837e-01  1.2005e-01  5.0487e-01  1.0099e+00  1.0146e+00  4.3851e-01  9.6790e-01  1.1489e+00  1.0808e+00  1.3400e+00 -4.0357e-01 -3.2236e-01  3.0784e-01  3.2352e-01 -4.3653e-01 -3.8801e-01 -2.5921e-01  3.7292e-01  5.4821e-01 -3.7344e-01 -3.9638e-01 -3.2987e-01 -1.2266e-01  6.4824e-01  4.3967e-01  1.0881e+00  1.1751e+00  3.3406e-01 -8.3186e-01 -8.0071e-01 -6.1620e-01 -1.7805e-01 -1.2692e-01  6.5548e-01  2.6813e-01  1.3940e+00  4.9287e-01 -2.7928e-01 -8.6123e-01 -1.0216e+00 -8.3663e-01 -9.9117e-01 -6.4312e-01 -2.2640e-01 -7.0886e-01 -1.1003e+00 -9.9927e-01 -1.0968e+00 -9.6800e-01 -1.3388e+00 -8.9360e-01 -5.7817e-02  2.3194e-02 -9.3694e-01 -1.1351e+00 -7.9281e-01 -5.7325e-01 -2.1818e-01 -2.2901e-01  2.5483e-01  8.0673e-01  5.1655e-01  1.2013e+00 -2.7988e-01  5.9131e-01  5.1242e-01  3.1972e-01  1.6841e-01  8.6127e-02  7.9239e-01  4.7043e-01  1.1657e+00  9.9618e-01  1.4703e+00 -4.5361e-01 -3.5362e-01  6.0000e+01 
 3.7226e-01  3.0173e-03  2.3635e+00  3.1673e-01 -3.5901e-01  9.6626e-01  8.1006e-01  1.0093e+00  2.0835e-01 -5.8817e-01 -3.6452e-01 -3.7109e-01 -3.1846e-01 -7.0909e-01  7.1995e-01  4.8959e-01  8.5414e-01 -3.2916e-01 -8.2535e-01 -7.0128e-01 -1.8027e+00 -2.3206e-01 -4.3682e-01 -7.9967e-01  4.6772e-01 -4.5419e-01 -5.1556e-01 -8.4607e-01 -6.6808e-01 -1.0513e+00 -6.1674e-01 -5.3334e-01 -1.8546e-01 -1.1026e-01 -3.5901e-01 -1.7221e+00 -8.3678e-01 -9.0451e-01 -8.0277e-01 -9.5961e-03  1.3488e+00  2.7412e-01  6.1112e-02  1.9605e+00  7.1849e-01 -3.6112e-01 -8.9921e-01 -5.0660e-01 -9.8396e-02  1.2728e-01  6.7216e-01  7.3220e-01  5.4380e-01  1.1855e+00  2.0883e-01  1.8103e-01  6.0539e-01  1.1795e+00  9.5635e-01  4.8855e-01  1.0120e+00  1.1829e+00  1.0811e+00  1.2465e+00 -4.0330e-01 -2.7905e-01  3.5180e-01  2.8056e-01 -4.5667e-01 -3.6103e-01 -2.8897e-01  3.5027e-01  5.2555e-01 -3.8797e-01 -4.1446e-01 -3.7992e-01 -2.3880e-01  4.6567e-01  3.3021e-01  1.0026e+00  1.1728e+00  3.3191e-01 -9.1649e-01 -8.8303e-01 -7.0184e-01 -4.7674e-01 -3.1781e-01  4.4119e-01  1.3863e-01  1.4778e+00  3.7890e-01 -3.1824e-01 -8.3071e-01 -1.0429e+00 -8.3228e-01 -1.0280e+00 -7.1474e-01 -4.2060e-01 -6.4986e-01 -1.1500e+00 -9.2343e-01 -1.0259e+00 -8.8482e-01 -1.3594e+00 -8.2738e-01 -3.3019e-02 -2.7862e-02 -1.0273e+00 -1.0542e+00 -6.8655e-01 -4.7404e-01 -1.1633e-01 -1.4062e-01  3.8563e-01  8.7279e-01  3.4870e-01  1.1020e+00 -1.9040e-01  7.0433e-01  6.6164e-01  4.9864e-01  1.4689e-01  1.3612e-01  8.7835e-01  6.1850e-01  1.2760e+00  8.8350e-01  1.4747e+00  8.6937e-02  1.0253e+00  6.0000e+01 
