        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
-7.4334e-01 -1.5413e+00 -6.3522e-01 -2.3360e+00 -1.5890e+00 -2.8499e+00 -2.7283e+00 -2.4414e+00 -2.4196e+00 -1.7001e+00 -2.0507e+00 -2.0354e+00 -2.0141e+00 -7.6948e-01  2.0321e-01  1.0503e+00 -2.4711e+00 -2.7362e+00 -2.4730e+00 -2.3943e+00 -1.9866e+00 -2.0098e+00 -7.6181e-01  1.9206e-01  2.0709e+00 -2.5481e+00 -2.6523e+00 -2.8389e+00 -2.4037e+00 -2.3814e+00 -1.9247e+00  5.2406e-01  1.1854e+00  1.8377e+00 -2.9013e+00 -2.0268e+00 -1.2285e+00 -1.5321e+00 -2.2965e+00  1.1320e+00  2.4500e+00  2.7356e+00  3.0997e+00 -1.5644e+00  3.2896e+00 -1.7491e-01 -5.1525e-01  4.0877e-01  3.6548e-01  2.4938e+00  2.5118e+00  3.7112e+00  5.0042e+00  5.8009e+00  2.8369e+00  2.8426e+00  2.5770e+00  4.5939e+00  6.7440e+00  6.3717e+00  5.4966e+00  5.4447e+00  3.1991e+00  4.2795e+00 -2.3774e+00 -6.6718e-01 -2.3504e+00 -2.3682e+00 -2.1019e+00 -4.4224e-01  1.0995e-01 -2.3656e+00 -2.3488e+00 -2.1389e+00 -2.0426e+00 -1.6496e+00 -1.2037e+00 -1.2939e+00  4.7420e-01 -2.7998e+00 -2.4275e+00 -2.3911e+00 -2.3130e+00 -2.0666e+00 -2.0978e+00 -4.6368e-01 -2.9729e-01 -4.3287e+00 -2.8664e+00  5.6355e-01  1.0397e+00 -2.8891e+00 -2.5206e+00 -2.4218e+00 -2.4136e+00 -1.9399e+00 -1.7196e+00 -4.6219e-02  6.1114e-01 -2.4470e+00 -2.4253e+00 -2.7527e+00 -2.3287e+00 -1.1612e+00  1.2073e-01  1.5324e+00  1.8510e+00 -1.0324e+00 -1.4705e+00 -1.2495e+00 -1.0006e+00  4.8476e-01  2.2180e+00  3.8555e+00  4.1347e+00  2.6763e-02  5.2617e+00  1.8538e+00  2.5106e+00  2.5729e+00  2.5410e+00  2.8882e+00  2.9591e+00  2.6031e+00  2.6115e+00  6.1383e+00  5.9490e+00  3.5323e+00 -3.5712e+00  4.5402e+00 -6.3003e-03 
-7.8156e-01 -1.4961e+00 -4.4995e-01 -2.3326e+00 -1.5502e+00 -2.8804e+00 -2.7611e+00 -2.4584e+00 -2.4537e+00 -1.7809e+00 -2.0621e+00 -2.0506e+00 -2.0245e+00 -7.2461e-01  2.8291e-01  1.1305e+00 -2.4436e+00 -2.7802e+00 -2.4972e+00 -2.4268e+00 -2.0052e+00 -2.0263e+00 -7.6114e-01  2.3547e-01  2.0851e+00 -2.5143e+00 -2.6613e+00 -2.8646e+00 -2.4266e+00 -2.4055e+00 -1.9242e+00  5.1352e-01  1.2097e+00  1.8314e+00 -2.7751e+00 -1.9520e+00 -1.1810e+00 -1.4926e+00 -2.3291e+00  1.1269e+00  2.4425e+00  2.7150e+00  3.0156e+00 -1.4786e+00  3.1727e+00 -1.2569e-01 -4.6137e-01  4.5341e-01  3.9921e-01  2.4694e+00  2.4867e+00  3.6676e+00  4.9224e+00  5.6553e+00  2.8328e+00  2.8379e+00  2.5533e+00  4.4729e+00  6.5016e+00  6.2829e+00  5.3793e+00  5.2155e+00  3.1963e+00  3.9698e+00 -2.3502e+00 -5.2518e-01 -2.3127e+00 -2.3476e+00 -2.0923e+00 -2.2333e-01  4.4489e-01 -2.3510e+00 -2.3364e+00 -2.1260e+00 -2.0340e+00 -1.6102e+00 -1.1307e+00 -1.3302e+00  5.3336e-01 -2.8245e+00 -2.4343e+00 -2.3782e+00 -2.3433e+00 -2.0546e+00 -2.1057e+00 -4.5333e-01 -2.4844e-01 -4.2294e+00 -2.7834e+00  6.0828e-01  1.0893e+00 -2.8302e+00 -2.5709e+00 -2.4211e+00 -2.4232e+00 -1.9345e+00 -1.7153e+00 -7.2537e-03  6.6889e-01 -2.4075e+00 -2.3863e+00 -2.7447e+00 -2.3377e+00 -1.1669e+00  1.2534e-01  1.5496e+00  1.8484e+00 -9.3221e-01 -1.4037e+00 -1.1928e+00 -9.9839e-01  5.0202e-01  2.2294e+00  3.8730e+00  4.0746e+00  1.2309e-01  5.0537e+00  1.8688e+00  2.4912e+00  2.5606e+00  2.5218e+00  2.8929e+00  2.9767e+00  2.6044e+00  2.6032e+00  5.9623e+00  5.6635e+00  3.5098e+00 -3.4929e+00  4.9694e+00 -6.3003e-03 
-7.6120e-01 -1.4610e+00 -3.0827e-01 -2.3128e+00 -1.5267e+00 -2.9021e+00 -2.7311e+00 -2.4533e+00 -2.4697e+00 -1.8774e+00 -2.0829e+00 -2.0780e+00 -2.0425e+00 -6.7097e-01  3.3742e-01  1.2016e+00 -2.3781e+00 -2.7628e+00 -2.5063e+00 -2.4447e+00 -2.0286e+00 -2.0498e+00 -7.6990e-01  2.5583e-01  2.1164e+00 -2.4733e+00 -2.6251e+00 -2.8536e+00 -2.4290e+00 -2.4164e+00 -1.9355e+00  4.7943e-01  1.1992e+00  1.7395e+00 -2.6185e+00 -1.8428e+00 -1.1142e+00 -1.4275e+00 -2.3535e+00  1.1236e+00  2.4202e+00  2.6726e+00  2.9398e+00 -1.3807e+00  3.0542e+00 -8.6418e-02 -4.0558e-01  5.2638e-01  4.4769e-01  2.4478e+00  2.4655e+00  3.6123e+00  4.8329e+00  5.5113e+00  2.8254e+00  2.8316e+00  2.5331e+00  4.3579e+00  6.2639e+00  6.1862e+00  5.2400e+00  4.9764e+00  3.1711e+00  3.6602e+00 -2.3214e+00 -4.2068e-01 -2.2632e+00 -2.3179e+00 -2.0945e+00 -5.3686e-02  7.0236e-01 -2.3288e+00 -2.3170e+00 -2.1251e+00 -2.0439e+00 -1.5852e+00 -1.0734e+00 -1.3162e+00  5.7144e-01 -2.7891e+00 -2.4286e+00 -2.3576e+00 -2.3866e+00 -2.0508e+00 -2.1226e+00 -4.5849e-01 -2.0265e-01 -4.1084e+00 -2.6561e+00  6.1851e-01  1.1270e+00 -2.7282e+00 -2.5843e+00 -2.4083e+00 -2.4254e+00 -1.9422e+00 -1.7353e+00  2.6733e-03  6.9230e-01 -2.2991e+00 -2.3224e+00 -2.7288e+00 -2.3363e+00 -1.1713e+00  1.0294e-01  1.5360e+00  1.8069e+00 -8.4052e-01 -1.3142e+00 -1.1145e+00 -9.7919e-01  5.2146e-01  2.2253e+00  3.8505e+00  4.0061e+00  1.9616e-01  4.8458e+00  1.9067e+00  2.4712e+00  2.5414e+00  2.5000e+00  2.8898e+00  2.9783e+00  2.5947e+00  2.5971e+00  5.7840e+00  5.3866e+00  3.4474e+00 -3.6443e+00  5.5088e+00 -6.3003e-03 
-6.9197e-01 -1.4457e+00 -2.4571e-01 -2.2723e+00 -1.5280e+00 -2.8728e+00 -2.6642e+00 -2.4203e+00 -2.4574e+00 -1.9582e+00 -2.1095e+00 -2.1127e+00 -2.0735e+00 -6.2147e-01  3.8751e-01  1.2684e+00 -2.2880e+00 -2.7008e+00 -2.4889e+00 -2.4315e+00 -2.0592e+00 -2.0782e+00 -8.1860e-01  2.2335e-01  2.1558e+00 -2.4197e+00 -2.5407e+00 -2.7950e+00 -2.4083e+00 -2.4035e+00 -1.9592e+00  4.2215e-01  1.1567e+00  1.5995e+00 -2.4642e+00 -1.6931e+00 -1.0294e+00 -1.3441e+00 -2.3522e+00  1.1221e+00  2.3849e+00  2.6156e+00  2.8802e+00 -1.2965e+00  2.9489e+00 -5.0210e-02 -3.4283e-01  6.1857e-01  5.0161e-01  2.4319e+00  2.4518e+00  3.5585e+00  4.7551e+00  5.3891e+00  2.8099e+00  2.8116e+00  2.5241e+00  4.2572e+00  6.0643e+00  6.0758e+00  5.0881e+00  4.7521e+00  3.1076e+00  3.3852e+00 -2.2802e+00 -3.8172e-01 -2.2058e+00 -2.2814e+00 -2.1142e+00  5.0875e-02  7.9382e-01 -2.2963e+00 -2.2861e+00 -2.1384e+00 -2.0738e+00 -1.5915e+00 -1.0430e+00 -1.2362e+00  6.0058e-01 -2.7236e+00 -2.4021e+00 -2.3234e+00 -2.4279e+00 -2.0656e+00 -2.1532e+00 -5.2958e-01 -1.7913e-01 -3.9641e+00 -2.5092e+00  6.0121e-01  1.1565e+00 -2.6048e+00 -2.5384e+00 -2.3810e+00 -2.4110e+00 -1.9633e+00 -1.7747e+00 -2.4569e-02  6.8125e-01 -2.1275e+00 -2.2260e+00 -2.7054e+00 -2.3167e+00 -1.1732e+00  6.0873e-02  1.4889e+00  1.7367e+00 -7.5823e-01 -1.2109e+00 -1.0254e+00 -9.4003e-01  5.3609e-01  2.2068e+00  3.8029e+00  3.9451e+00  2.3865e-01  4.6693e+00  1.9593e+00  2.4512e+00  2.5147e+00  2.4747e+00  2.8660e+00  2.9503e+00  2.5751e+00  2.5869e+00  5.6292e+00  5.1655e+00  3.3345e+00 -3.1930e+00  4.7381e+00 -6.3003e-03 
-5.9285e-01 -1.4688e+00 -2.9009e-01 -2.2264e+00 -1.5665e+00 -2.8245e+00 -2.5482e+00 -2.3726e+00 -2.4246e+00 -2.0166e+00 -2.1407e+00 -2.1528e+00 -2.1090e+00 -5.9851e-01  3.6959e-01  1.2794e+00 -2.1685e+00 -2.5865e+00 -2.4572e+00 -2.3998e+00 -2.0920e+00 -2.1095e+00 -8.7386e-01  1.6481e-01  2.1918e+00 -2.3213e+00 -2.4120e+00 -2.7033e+00 -2.3684e+00 -2.3739e+00 -1.9899e+00  3.5843e-01  1.0997e+00  1.4586e+00 -2.3354e+00 -1.5326e+00 -9.3015e-01 -1.2457e+00 -2.3364e+00  1.1287e+00  2.3478e+00  2.5578e+00  2.8410e+00 -1.2088e+00  2.8808e+00 -4.8217e-03 -2.7502e-01  7.2736e-01  5.6059e-01  2.4223e+00  2.4437e+00  3.5159e+00  4.6918e+00  5.3008e+00  2.7993e+00  2.7978e+00  2.5196e+00  4.1863e+00  5.9318e+00  5.9717e+00  4.9454e+00  4.5773e+00  3.0328e+00  3.2041e+00 -2.2526e+00 -4.1344e-01 -2.1609e+00 -2.2521e+00 -2.1491e+00  1.8482e-02  7.0349e-01 -2.2689e+00 -2.2595e+00 -2.1697e+00 -2.1218e+00 -1.6374e+00 -1.0639e+00 -1.1012e+00  5.8425e-01 -2.6151e+00 -2.3698e+00 -2.2925e+00 -2.4685e+00 -2.0953e+00 -2.1898e+00 -6.1330e-01 -2.0307e-01 -3.8251e+00 -2.3538e+00  5.5662e-01  1.1530e+00 -2.4628e+00 -2.4519e+00 -2.3518e+00 -2.3910e+00 -1.9998e+00 -1.8339e+00 -7.7507e-02  6.4143e-01 -1.9138e+00 -2.1117e+00 -2.6785e+00 -2.2908e+00 -1.1685e+00  3.2748e-03  1.4278e+00  1.6570e+00 -6.8707e-01 -1.0981e+00 -9.2756e-01 -8.8690e-01  5.5252e-01  2.1815e+00  3.7404e+00  3.8925e+00  2.6188e-01  4.5616e+00  2.0287e+00  2.4328e+00  2.4828e+00  2.4492e+00  2.8407e+00  2.9122e+00  2.5427e+00  2.5750e+00  5.5143e+00  5.0393e+00  3.2045e+00 -3.0621e+00  5.1655e+00 -6.3003e-03 
-5.0881e-01 -1.5297e+00 -4.3250e-01 -2.1765e+00 -1.6368e+00 -2.7352e+00 -2.4250e+00 -2.3129e+00 -2.3709e+00 -2.0272e+00 -2.1664e+00 -2.1877e+00 -2.1469e+00 -6.0584e-01  3.2512e-01  1.2573e+00 -2.0543e+00 -2.4557e+00 -2.4068e+00 -2.3420e+00 -2.1240e+00 -2.1370e+00 -9.5434e-01  6.5037e-02  2.2128e+00 -2.1913e+00 -2.2541e+00 -2.5846e+00 -2.3145e+00 -2.3243e+00 -2.0205e+00  2.9302e-01  1.0391e+00  1.3615e+00 -2.2500e+00 -1.3663e+00 -8.2687e-01 -1.1496e+00 -2.2953e+00  1.1412e+00  2.3114e+00  2.5063e+00  2.8198e+00 -1.1403e+00  2.8515e+00  5.3547e-02 -2.0074e-01  8.3263e-01  6.0998e-01  2.4143e+00  2.4367e+00  3.4897e+00  4.6515e+00  5.2496e+00  2.7855e+00  2.7770e+00  2.5174e+00  4.1346e+00  5.8646e+00  5.8633e+00  4.8108e+00  4.4514e+00  2.9385e+00  3.1046e+00 -2.2260e+00 -5.0758e-01 -2.1300e+00 -2.2294e+00 -2.1908e+00 -1.1650e-01  4.2381e-01 -2.2416e+00 -2.2316e+00 -2.2066e+00 -2.1754e+00 -1.7197e+00 -1.1265e+00 -9.2273e-01  5.5192e-01 -2.5038e+00 -2.3258e+00 -2.2575e+00 -2.4854e+00 -2.1361e+00 -2.2266e+00 -7.3950e-01 -2.6695e-01 -3.7008e+00 -2.2169e+00  5.0296e-01  1.1313e+00 -2.3290e+00 -2.3225e+00 -2.3165e+00 -2.3556e+00 -2.0399e+00 -1.8942e+00 -1.5053e-01  5.8662e-01 -1.6868e+00 -1.9801e+00 -2.6476e+00 -2.2510e+00 -1.1524e+00 -5.1996e-02  1.3604e+00  1.5880e+00 -6.1960e-01 -9.8941e-01 -8.3512e-01 -8.2214e-01  5.6686e-01  2.1538e+00  3.6849e+00  3.8586e+00  2.7174e-01  4.5255e+00  2.0986e+00  2.4132e+00  2.4453e+00  2.4207e+00  2.8056e+00  2.8591e+00  2.5011e+00  2.5537e+00  5.4427e+00  5.0050e+00  3.0608e+00 -2.9611e+00  5.4394e+00 -6.3003e-03 
-4.7109e-01 -1.6265e+00 -6.4731e-01 -2.1386e+00 -1.7314e+00 -2.6546e+00 -2.2907e+00 -2.2583e+00 -2.3119e+00 -1.9968e+00 -2.1811e+00 -2.2113e+00 -2.1723e+00 -6.4730e-01  2.2035e-01  1.1779e+00 -1.9558e+00 -2.3127e+00 -2.3551e+00 -2.2786e+00 -2.1452e+00 -2.1547e+00 -1.0159e+00 -3.5118e-02  2.2117e+00 -2.0251e+00 -2.0867e+00 -2.4667e+00 -2.2559e+00 -2.2686e+00 -2.0405e+00  2.4406e-01  9.9426e-01  1.3359e+00 -2.2060e+00 -1.2289e+00 -7.3179e-01 -1.0653e+00 -2.2466e+00  1.1626e+00  2.2856e+00  2.4714e+00  2.8127e+00 -1.0734e+00  2.8652e+00  1.2537e-01 -1.2911e-01  9.2354e-01  6.4614e-01  2.4005e+00  2.4215e+00  3.4784e+00  4.6253e+00  5.2298e+00  2.7739e+00  2.7633e+00  2.5030e+00  4.0985e+00  5.8526e+00  5.7625e+00  4.6908e+00  4.3771e+00  2.8527e+00  3.0911e+00 -2.2210e+00 -6.3311e-01 -2.1254e+00 -2.2207e+00 -2.2254e+00 -3.6157e-01  3.1929e-02 -2.2251e+00 -2.2138e+00 -2.2405e+00 -2.2212e+00 -1.8225e+00 -1.2281e+00 -7.3381e-01  4.8718e-01 -2.3802e+00 -2.2853e+00 -2.2313e+00 -2.4779e+00 -2.1711e+00 -2.2484e+00 -8.3824e-01 -3.6224e-01 -3.6234e+00 -2.1057e+00  4.4725e-01  1.0810e+00 -2.2072e+00 -2.1865e+00 -2.2841e+00 -2.3156e+00 -2.0750e+00 -1.9460e+00 -2.2096e-01  5.3105e-01 -1.4813e+00 -1.8538e+00 -2.6161e+00 -2.2092e+00 -1.1204e+00 -9.4786e-02  1.3099e+00  1.5483e+00 -5.5458e-01 -8.9271e-01 -7.5232e-01 -7.5706e-01  5.8695e-01  2.1317e+00  3.6455e+00  3.8375e+00  2.8369e-01  4.5605e+00  2.1639e+00  2.3901e+00  2.4033e+00  2.3900e+00  2.7780e+00  2.8118e+00  2.4490e+00  2.5244e+00  5.4057e+00  5.0445e+00  2.9389e+00 -3.7363e+00  4.9891e+00 -6.3003e-03 
-5.0922e-01 -1.7343e+00 -8.7843e-01 -2.1101e+00 -1.8252e+00 -2.5694e+00 -2.1866e+00 -2.2093e+00 -2.2504e+00 -1.9173e+00 -2.1738e+00 -2.2121e+00 -2.1798e+00 -7.0456e-01  1.2627e-01  1.0913e+00 -1.9105e+00 -2.1959e+00 -2.2994e+00 -2.2067e+00 -2.1497e+00 -2.1537e+00 -1.0704e+00 -1.4044e-01  2.1872e+00 -1.8629e+00 -1.9347e+00 -2.3618e+00 -2.1993e+00 -2.2077e+00 -2.0413e+00  2.1463e-01  9.7114e-01  1.3874e+00 -2.1942e+00 -1.1237e+00 -6.6060e-01 -1.0105e+00 -2.1844e+00  1.1877e+00  2.2702e+00  2.4541e+00  2.8130e+00 -1.0330e+00  2.9028e+00  1.9795e-01 -6.7274e-02  9.7688e-01  6.5437e-01  2.3716e+00  2.3903e+00  3.4764e+00  4.6126e+00  5.2301e+00  2.7477e+00  2.7355e+00  2.4705e+00  4.0537e+00  5.8621e+00  5.6501e+00  4.5699e+00  4.3246e+00  2.7615e+00  3.1038e+00 -2.2174e+00 -7.5622e-01 -2.1373e+00 -2.2170e+00 -2.2387e+00 -6.2249e-01 -4.0073e-01 -2.2085e+00 -2.1951e+00 -2.2520e+00 -2.2418e+00 -1.9212e+00 -1.3330e+00 -5.5664e-01  4.3594e-01 -2.2817e+00 -2.2411e+00 -2.2022e+00 -2.4286e+00 -2.1886e+00 -2.2474e+00 -9.3152e-01 -4.5217e-01 -3.5952e+00 -2.0376e+00  4.0855e-01  1.0307e+00 -2.1208e+00 -2.0524e+00 -2.2467e+00 -2.2616e+00 -2.0880e+00 -1.9670e+00 -2.7722e-01  4.8965e-01 -1.3266e+00 -1.7394e+00 -2.5825e+00 -2.1582e+00 -1.0707e+00 -1.0750e-01  1.2810e+00  1.5468e+00 -4.8830e-01 -8.2307e-01 -6.9430e-01 -6.9831e-01  6.0758e-01  2.1171e+00  3.6352e+00  3.8331e+00  2.9786e-01  4.6324e+00  2.2039e+00  2.3574e+00  2.3541e+00  2.3514e+00  2.7420e+00  2.7597e+00  2.3904e+00  2.4792e+00  5.3851e+00  5.1080e+00  2.8322e+00 -3.9005e+00  3.7953e+00 -6.3003e-03 
-6.1563e-01 -1.8314e+00 -1.0733e+00 -2.0983e+00 -1.8976e+00 -2.5260e+00 -2.1004e+00 -2.1762e+00 -2.2000e+00 -1.8119e+00 -2.1420e+00 -2.1866e+00 -2.1557e+00 -7.6274e-01  2.8770e-02  9.9344e-01 -1.9159e+00 -2.1025e+00 -2.2552e+00 -2.1473e+00 -2.1272e+00 -2.1292e+00 -1.0733e+00 -2.0596e-01  2.1460e+00 -1.7182e+00 -1.8182e+00 -2.2946e+00 -2.1517e+00 -2.1558e+00 -2.0151e+00  2.1851e-01  9.7915e-01  1.4979e+00 -2.1932e+00 -1.0766e+00 -6.2578e-01 -9.8917e-01 -2.1284e+00  1.2180e+00  2.2716e+00  2.4583e+00  2.8164e+00 -1.0045e+00  2.9520e+00  2.5634e-01 -3.1256e-02  9.8515e-01  6.3460e-01  2.3202e+00  2.3351e+00  3.4746e+00  4.6002e+00  5.2369e+00  2.7055e+00  2.6998e+00  2.4075e+00  3.9923e+00  5.8665e+00  5.5321e+00  4.4445e+00  4.2775e+00  2.6831e+00  3.1197e+00 -2.2282e+00 -8.3832e-01 -2.1659e+00 -2.2182e+00 -2.2186e+00 -8.6899e-01 -7.5456e-01 -2.1972e+00 -2.1818e+00 -2.2336e+00 -2.2266e+00 -1.9874e+00 -1.4212e+00 -4.2132e-01  3.8932e-01 -2.1918e+00 -2.2055e+00 -2.1793e+00 -2.3478e+00 -2.1720e+00 -2.2126e+00 -9.5289e-01 -5.1318e-01 -3.6301e+00 -2.0066e+00  3.8901e-01  9.7944e-01 -2.0660e+00 -1.9580e+00 -2.2103e+00 -2.2060e+00 -2.0716e+00 -1.9519e+00 -2.9741e-01  4.7074e-01 -1.2449e+00 -1.6620e+00 -2.5499e+00 -2.1100e+00 -1.0050e+00 -8.6668e-02  1.2874e+00  1.5838e+00 -4.2878e-01 -7.8717e-01 -6.6454e-01 -6.5925e-01  6.3297e-01  2.1136e+00  3.6495e+00  3.8348e+00  3.1656e-01  4.7145e+00  2.2126e+00  2.3109e+00  2.2965e+00  2.3036e+00  2.7042e+00  2.7129e+00  2.3226e+00  2.4203e+00  5.3603e+00  5.1537e+00  2.7580e+00 -3.4308e+00  4.2369e+00 -6.3003e-03 
-7.6996e-01 -1.8849e+00 -1.1774e+00 -2.0905e+00 -1.9205e+00 -2.4964e+00 -2.0597e+00 -2.1502e+00 -2.1570e+00 -1.6835e+00 -2.0810e+00 -2.1288e+00 -2.1001e+00 -7.9391e-01  2.1772e-03  9.4103e-01 -1.9840e+00 -2.0567e+00 -2.2147e+00 -2.0931e+00 -2.0757e+00 -2.0760e+00 -1.0432e+00 -2.3978e-01  2.0994e+00 -1.6341e+00 -1.7531e+00 -2.2662e+00 -2.1141e+00 -2.1102e+00 -1.9597e+00  2.5246e-01  1.0127e+00  1.6348e+00 -2.1881e+00 -1.0777e+00 -6.3726e-01 -1.0088e+00 -2.0710e+00  1.2488e+00  2.2862e+00  2.4791e+00  2.8189e+00 -1.0139e+00  2.9858e+00  2.7913e-01 -3.0668e-02  9.3476e-01  5.7894e-01  2.2421e+00  2.2544e+00  3.4659e+00  4.5880e+00  5.2385e+00  2.6283e+00  2.6304e+00  2.3159e+00  3.8961e+00  5.8350e+00  5.3876e+00  4.2969e+00  4.2017e+00  2.5936e+00  3.0775e+00 -2.2273e+00 -8.5805e-01 -2.1919e+00 -2.2106e+00 -2.1603e+00 -1.0021e+00 -9.6468e-01 -2.1772e+00 -2.1595e+00 -2.1748e+00 -2.1687e+00 -1.9977e+00 -1.4542e+00 -3.3428e-01  3.8950e-01 -2.1390e+00 -2.1679e+00 -2.1486e+00 -2.2322e+00 -2.1176e+00 -2.1454e+00 -9.3847e-01 -5.1249e-01 -3.7061e+00 -2.0161e+00  3.9897e-01  9.5722e-01 -2.0555e+00 -1.9033e+00 -2.1658e+00 -2.1416e+00 -2.0166e+00 -1.8894e+00 -2.7744e-01  4.7857e-01 -1.2425e+00 -1.6253e+00 -2.5171e+00 -2.0576e+00 -9.2848e-01 -2.6202e-02  1.3210e+00  1.6482e+00 -3.8372e-01 -7.9575e-01 -6.7511e-01 -6.4538e-01  6.5321e-01  2.1181e+00  3.6872e+00  3.8438e+00  3.2459e-01  4.7641e+00  2.1734e+00  2.2450e+00  2.2261e+00  2.2404e+00  2.6395e+00  2.6490e+00  2.2480e+00  2.3419e+00  5.3129e+00  5.1371e+00  2.6894e+00 -3.1309e+00  4.7493e+00 -6.3003e-03 
-9.2008e-01 -1.8809e+00 -1.1682e+00 -2.0857e+00 -1.8823e+00 -2.5056e+00 -2.0380e+00 -2.1322e+00 -2.1263e+00 -1.5582e+00 -1.9960e+00 -2.0432e+00 -2.0086e+00 -7.8562e-01  1.8001e-02  9.2107e-01 -2.0817e+00 -2.0394e+00 -2.1869e+00 -2.0578e+00 -1.9919e+00 -1.9953e+00 -9.4859e-01 -2.0732e-01  2.0624e+00 -1.6109e+00 -1.7434e+00 -2.2849e+00 -2.0861e+00 -2.0787e+00 -1.8763e+00  3.2268e-01  1.0708e+00  1.7597e+00 -2.1664e+00 -1.1380e+00 -6.9656e-01 -1.0607e+00 -2.0274e+00  1.2832e+00  2.3172e+00  2.5160e+00  2.8203e+00 -1.0450e+00  2.9946e+00  2.5323e-01 -7.7730e-02  8.3239e-01  4.9604e-01  2.1389e+00  2.1498e+00  3.4452e+00  4.5675e+00  5.2269e+00  2.5186e+00  2.5346e+00  2.1949e+00  3.7714e+00  5.7605e+00  5.2260e+00  4.1293e+00  4.0919e+00  2.5035e+00  2.9782e+00 -2.2250e+00 -8.0542e-01 -2.2110e+00 -2.1937e+00 -2.0655e+00 -1.0210e+00 -9.6554e-01 -2.1535e+00 -2.1339e+00 -2.0824e+00 -2.0727e+00 -1.9384e+00 -1.4244e+00 -3.0197e-01  4.1393e-01 -2.0988e+00 -2.1376e+00 -2.1189e+00 -2.1055e+00 -2.0230e+00 -2.0472e+00 -8.4290e-01 -4.4815e-01 -3.8131e+00 -2.0482e+00  4.3080e-01  9.5703e-01 -2.0735e+00 -1.9093e+00 -2.1206e+00 -2.0827e+00 -1.9283e+00 -1.7892e+00 -2.0806e-01  5.0965e-01 -1.3139e+00 -1.6462e+00 -2.4876e+00 -2.0132e+00 -8.4872e-01  6.3860e-02  1.3829e+00  1.7243e+00 -3.7033e-01 -8.4816e-01 -7.2380e-01 -6.6515e-01  6.6867e-01  2.1296e+00  3.7329e+00  3.8494e+00  3.1262e-01  4.7655e+00  2.0889e+00  2.1587e+00  2.1419e+00  2.1619e+00  2.5504e+00  2.5703e+00  2.1626e+00  2.2491e+00  5.2327e+00  5.0478e+00  2.6278e+00 -3.2949e+00  4.4098e+00 -6.3003e-03 
